region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Hecate Strait,HEC1,-129.844,52.828,24/07/2015,0:32,Night,Bongo VNH,236,0.56,125,135,29.32,10,0.34925,1.03465,1.74625,0,14.299,0,0,2.21009,0.1719,0,21.9659,0,0,0,0.00568,3.4805,0,39.64938,0.08049,0,0.70723,0.14668,0,0,0,0.74216,0,0,1.3165,0,0,0,3.05593,0,0
Southern Vancouver Island Shelf (Stations B and D),TOW18,-125.869,48.376,24/07/2015,19:24,Daylight,Bongo VNH,253,0.58,180,195,40.68,17,3.71916,1.01018,2.83186,0,19.18208,0,0,0.18929,1.16067,0,249.99647,0,0,0.31465,0,6.91525,0,23.48083,1.07257,0,5.58545,0.05286,0.05286,0,0.06545,0,0.15733,0,0.31391,0,0.23599,0.25172,7.04818,0.97542,0
BC Inlets,SC-61,-129.418,53.198,25/07/2015,2:45,Night,Bongo VNH,236,0.56,250,569,52.74,27,0.25787,5.91187,0.53394,0,12.47016,0,0,0,4.72127,0,9.75851,0,0,0.03034,0.00316,2.47342,0,0.98597,0.13622,0,0,0.12231,0.00146,0,0.00631,0.67804,0,0,0.0273,0,0,0,0.42169,0,0
Southern Vancouver Island Shelf (Stations B and D),TOW22,-126.135,48.489,25/07/2015,17:59,Daylight,Bongo VNH,253,0.58,190,200,72.19,21,0.91314,2.69165,0.79789,0,8.5593,0,0.15958,0,0,0,2.94733,0,0,0.17731,0.00231,11.23878,0,16.94653,1.29757,0,1.33691,0.20851,0.00479,0,0.00969,1.05056,0,0.0266,0.2251,0,0.00355,0.03546,0.43441,7.66865,0
Southern Vancouver Island Shelf (Stations B and D),LC02,-125.516,48.807,26/07/2015,13:04,Daylight,Bongo VNH,253,0.58,100,110,33.46,24,1.22414,0,10.09922,0.07651,27.44397,0,0.05953,1.31978,3.6318,0,4.98315,0,0,0,0,11.26647,0,13.23371,0.14106,0,0.9009,0,0,0,0.03978,0.65033,0,0,0.42319,0,0,0,10.81459,0,0
BC Inlets,DOUG4,-128.706,53.926,26/07/2015,19:33,Daylight,Bongo VNH,236,0.56,210,220,37.14,67,1.90932,12.15056,0,0.0517,98.19638,0,0,0,0.1357,0,0.12924,1.30964,0.37049,13.44103,0,0.86872,0,0,0.36047,0,0,0,0,0,0,2.79914,0,0,1.2601,0,0,0,0,0,0
Tidal Mixed,CB1,-123.318,48.344,27/07/2015,12:06,Daylight,SCOR VNH,236,0.56,28,60,41.57,,0.55425,1.29901,2.34014,0.00385,2.21537,0,0.02396,0.22016,1.03055,0.27905,0.06543,0,0.11547,0,0.03102,0.6751,0,4.32042,0.50036,0,0,0,0,0,0,0,0,0,0.22901,0,0,0,3.39476,0,0
Tidal Mixed,MAC41,-123.409,48.402,27/07/2015,13:00,Daylight,SCOR VNH,236,0.56,49,62,11.85,,3.14329,1.28,17.82278,0.40507,21.51075,0,0.10135,0.27679,0.75308,0.9789,0.19443,0,0,0.54008,0.06319,0.78312,0,3.0211,0.09958,0,0.31797,0,0.01296,0.46414,0.02808,0,0,0,0.07342,0,0,0,27.27426,0,0
Southern Vancouver Island Shelf (Stations B and D),LD02,-125.784,48.972,27/07/2015,14:37,Daylight,Bongo VNH,253,0.58,25,37,8.65,27,33.86752,0,8.58266,0.07399,27.10493,0,0.86613,3.25549,0.72832,2.01156,1.45249,0,0,0,0.01924,6.88694,0,238.05087,0.40925,0,14.52578,0.4972,0.05327,0,0.03847,0,0,0,0,0,0,0,94.26127,0.88786,0
BC Inlets,FOC1,-129.029,53.736,27/07/2015,20:53,Daylight,Bongo VNH,236,0.56,250,372,44.92,93,0.31487,1.31745,0.08549,0.00356,6.0084,0,0,0,0.04519,0,0.20388,0,0,1.09528,0.00093,0.19288,0,0.0423,0.25311,0,0,0.00598,0.00021,0,0,0.61042,0,0,0,0,0.00228,0,0.47306,0,0
Southern Vancouver Island Shelf (Stations B and D),TOW31,-126.249,48.726,29/07/2015,12:33,Daylight,Bongo VNH,253,0.58,170,178,53.46,30,0.83083,0.31425,0.64647,0,6.98713,0,0,0.77815,0,0,20.05957,0,0,0.11972,0,5.34051,0,1.44407,1.52488,0,0.93977,0.02011,0.00072,0,0.05986,0,0,0,0,0,0,0,3.8309,0.01197,0
Southern Vancouver Island Shelf (Stations B and D),LC05,-125.791,48.665,29/07/2015,18:29,Daylight,Bongo VNH,253,0.58,55,64,17.26,33,9.88923,2.81472,9.78911,0,12.94888,0,0.28413,0.32445,2.62804,0.33604,13.92723,0,0,0,0.00964,8.31888,0,40.06027,1.854,0,5.82155,0.49836,0.04005,0,0.05784,0,0,0,0.44571,0,0,0,31.8146,1.44612,0
Southern Vancouver Island Shelf (Stations B and D),TOW36,-125.697,48.595,30/07/2015,9:11,Daylight,Bongo VNH,253,0.58,50,60,19.55,35,3.46865,1.18619,9.42814,0,14.10981,0,0.07039,0.42967,0.1289,0,1.86639,0,0,0,0,7.41217,0,11.92328,10.02885,0,1.79887,0.055,0.01768,0,0.02553,0.83478,0,0,0.14731,0,0,0.13095,6.68971,1.62046,0
Southern Vancouver Island Shelf (Stations B and D),TOW39,-125.26,48.739,30/07/2015,12:50,Daylight,Bongo VNH,253,0.58,45,56,10.11,38,4.53254,9.85638,25.82789,0,39.86482,0,0,0,0.24926,1.14738,2.54006,0,0,0,0,22.10326,0.03956,91.69139,0.23343,0,9.63166,0.4254,0.06077,0,0.09875,2.15232,0,0,0.02373,0,0,0,32.11711,0,0
Southern Vancouver Island Shelf (Station C),TOW42,-125.469,48.456,31/07/2015,8:49,Daylight,Bongo VNH,253,0.58,140,152,48.58,41,0.42158,1.87732,2.47674,0,20.06292,0,0,0.57966,0,0,29.70243,0,0,0,0,20.34616,0,16.46768,4.47921,0,8.99004,0.71273,0.01107,0,0.00685,0,0,0,0,0,0,0.10539,0.09749,0.56319,0
Southern Vancouver Island Shelf (Stations B and D),TOW45,-124.742,48.569,31/07/2015,13:53,Daylight,Bongo VNH,253,0.58,75,85,26.69,44,0.32372,0,64.4556,0,33.10303,0,0.07463,0.9112,2.07718,5.21544,4.21851,0,0.32971,0,0,5.25201,0,4.27126,0,0,0.37647,0,0.01726,0,0,0,0,0,0.06294,0,0,0,14.09966,0,0
Southern Vancouver Island Shelf (Station C),TOW47,-125.021,48.397,01/08/2015,10:05,Daylight,Bongo VNH,253,0.58,175,186,63.16,46,1.24231,0,1.49968,0,25.88134,0,0,0.15199,0.39899,0.36732,18.06562,0,0,1.0133,0,12.3007,0,5.77961,2.57986,0,3.05611,0.13619,0.00365,0,0.00527,0.17226,0,0,0.03341,0,0,0.08106,1.62128,0.28372,0
Southern Vancouver Island Shelf (Stations B and D),LA06,-125.281,48.213,01/08/2015,12:31,Daylight,Bongo VNH,253,0.58,105,115,39.85,48,1.31532,0.21681,2.24843,0,8.09262,0,0,0,0,0.58218,4.30815,0,0,0.1606,0,1.41531,0,24.59598,0,0,10.90328,0.16189,0.00675,0,0.03341,0.13651,0,0,0.00452,0,0,0.06424,7.37164,0.12848,0
Southern Vancouver Island Shelf (Stations B and D),TOW51,-125.602,48.008,01/08/2015,15:29,Daylight,Bongo VNH,253,0.58,195,206,68.61,50,0.878,0.62906,0,0,6.68642,0,0,1.33538,0,0.08454,1.85215,0,0,0.37312,0,10.69884,0.00583,20.68423,0.4232,0,1.20775,0.04701,0.00168,0.00496,0.0097,0,0,0,0.11543,0,0.27984,0.03731,1.0261,3.30331,0
Tidal Mixed,59,-123.243,48.627,03/08/2015,9:30,Daylight,SCOR VNH,236,0.56,169,233,46.06,207,4.47591,7.11871,14.2284,0.05558,33.50026,0,0.05323,2.67303,1.16717,7.4251,0.61868,0,0,0,0.06503,10.96135,0,1.15676,0,0,0.21815,0.09337,0.01,0,0.0867,0.94485,0,0,0.00261,0,0,0,3.16804,0,0
Juan de Fuca,72,-124.071,48.312,03/08/2015,12:00,Daylight,Bongo VNH,253,0.58,170,185,38.54,57,0.28563,8.27234,4.38401,0.03321,50.19224,0,0,0.07265,2.09237,7.97094,36.29352,0,0,0.66424,0,24.5206,0,7.78931,0.4849,0,0,0,0,0,0.01727,0,0,0,0.04541,0,0,0,0.06642,0,0
Southern Strait of Georgia,46,-123.175,48.854,03/08/2015,12:03,Daylight,SCOR VNH,236,0.56,167,177,34.96,209,1.79806,43.1634,2.92906,0.25629,23.69685,0,0.01753,0.35812,2.26458,0,0.53633,0.0659,0,0.73227,0.19039,12.73455,0,2.54262,0.2258,0,0.03593,0.19625,0.14938,0,0.11423,4.97941,0,0,0.05435,0,0,0,2.56293,0,0.12888
Central Strait of Georgia,41,-123.377,49.054,03/08/2015,14:30,Daylight,SCOR VNH,236,0.56,234,244,44.99,211,3.14799,69.52959,0.56902,0,35.13145,0,0,0.02667,0.07624,0,0.65125,2.16226,0,1.13803,0.28849,17.19955,0,0.82196,0.01311,0,0,0,0.05121,0,0.16274,5.39854,0,0,0,0,0,0,2.12527,0,0
Central Strait of Georgia,38,-123.435,49.199,03/08/2015,16:11,Daylight,SCOR VNH,236,0.56,290,300,60.71,214,1.19147,11.10627,1.18069,0,24.95044,0,0.07758,0,0.30044,0,0.23831,0,0,4.63844,0.07675,5.9602,0,1.00033,0.29096,0,0,0,0.03795,0,0.1206,6.08928,0,0,0,0,0,0,0.11385,0,0
Central Strait of Georgia,40,-123.616,49.146,03/08/2015,17:31,Daylight,SCOR VNH,236,0.56,123,146,25.75,216,0.22024,3.21009,0.79534,0,13.05783,0,0.00994,0.25243,0.22602,0,64.56855,0,0,0.99418,0.18094,3.52093,0,1.51845,0.56124,0,0.19511,0,0.0686,0,0.0517,2.11262,0,0,0,0,0,0,2.68552,0,0
San Juan Islands,59,-123.218,48.646,03/08/2015,18:26,Daylight,Bongo VNH,253,0.58,210,222,77.83,60,3.37967,16.73062,9.60452,0,37.92796,0,0,0.29192,2.256,8.4903,1.4563,0,3.00141,1.97353,0.03421,34.70127,0,1.05255,0,0,0.2582,0,0.00789,0,0.03684,0,0,0,0.00617,0,0,0,7.76256,0,0
Central Strait of Georgia,GEO1,-123.773,49.249,04/08/2015,7:22,Daylight,Bongo VNH,253,0.58,250,402,50.76,62,6.6524,24.32837,0.7565,0,64.86071,0,0,0,0.05516,0,24.54039,0,0,5.32703,0.03934,4.66115,0,4.31442,0.58093,0,0,0,0.01059,0.10835,0.01311,7.95587,0,0,0.04827,0,0,0,0.09331,0,0
Central Strait of Georgia,GEO1,-123.745,49.248,04/08/2015,14:15,Daylight,SCOR VNH,236,0.56,384,400,89.63,218,4.18753,19.29109,0.39987,0,50.10185,0,0,0,1.55038,0,4.93943,1.08535,0,5.42676,0.0557,4.87337,0,1.34163,1.11017,0,0,0,0.00343,0.06136,0.00743,4.07007,0,0,0,0,0,0,0,0,0
Central Strait of Georgia,28,-123.756,49.403,04/08/2015,15:54,Daylight,SCOR VNH,236,0.56,124,134,26.75,222,0.79192,14.30113,0.52635,0.02393,10.89477,0,0.52822,0,0,0,2.84352,0.04307,0,0.71775,0.48209,3.94168,0,5.07141,0.24134,0,4.77428,0.07178,0.07321,0,0.16891,10.57495,0,0,0,0,0,0,0.45697,0,0
Northern Strait of Georgia,24,-124.099,49.507,04/08/2015,18:16,Daylight,SCOR VNH,236,0.56,413,425,84.75,224,0.93971,13.98615,0.12083,0,56.00382,0,0.2223,0,0.08685,0,3.7403,0.02719,0,5.32389,0.02356,2.38088,0,1.02702,0.85724,0,0,0,0.02356,0.0649,0.04169,8.71056,0,0,0,0,0,0,0.03021,0,0
Northern Strait of Georgia,22,-124.276,49.669,05/08/2015,7:55,Daylight,SCOR VNH,236,0.56,343,353,74.6,226,0.75523,9.72304,0,0,34.28671,0,0,0,0.0563,0,0.13137,0.01544,0,3.12065,0.01561,1.10723,0,2.45644,0.79695,0,0,0.05147,0.01441,0.07373,0.00446,3.06917,0,0,0,0,0,0,0.04633,0,0
Northern Strait of Georgia,BS-6,-124.605,49.485,05/08/2015,9:14,Daylight,Ring VNH,250,0.5,64,63,7.07,,0.36209,1.0727,0.54314,0.27157,25.84845,0,0,0,0.19321,0,0,3.43989,0,0,0.05296,0.29703,0,0.02716,0,0,0,0,0.00815,0,0.18014,0.76945,0,0,0.04526,0,0,0,2.27892,0,0
Northern Strait of Georgia,11,-124.722,49.707,05/08/2015,11:12,Daylight,SCOR VNH,236,0.56,280,290,39.93,228,5.12036,56.55878,0.12822,0,56.85761,0,0,0,1.43802,0,4.71826,0,0,11.09943,0.00417,10.51841,0,4.00627,1.25014,0,0,0,0.00962,0,0,5.97796,0,0,0,0,0,0,0.08655,0,0
Northern Strait of Georgia,BS-3,-124.667,49.691,05/08/2015,11:55,Daylight,Ring VNH,250,0.5,130,208,18.54,,0,53.77865,0.20712,0,23.8438,0,0,0,0.24595,0,38.84984,0,0,3.66775,0.01346,9.09946,0,5.38511,0.56708,0,0,0,0.00414,0,0,10.33011,0,0,0,0,0,0,0.0233,0,0
Baynes Sound,BS-1,-124.867,49.608,05/08/2015,13:26,Daylight,Ring VNH,250,0.5,33,39,5.3,,90.80755,2.78943,46.1283,2.11321,21.0016,0,0.01792,2.6566,0,7.24528,0,0,0,1.20755,0.18838,0.19811,0,319.30282,4.10434,0,0,6.71879,0.04347,0,0.54339,0.0717,0,0,1.02642,0,0.0826,0,29.58491,0,0
Baynes Sound,BS-11,-124.765,49.482,05/08/2015,13:35,Daylight,SCOR VNH,236,0.56,52,62,11.37,231,142.41407,6.34881,8.55585,2.25154,24.13453,0,0.55234,1.11626,0.95261,0,0,0,0,0,0.07318,0.10009,0,23.56112,6.76869,0,0,0.18913,0.03377,0,1.04246,2.87071,0,0,10.14249,0,0,0,37.93844,0,0
Baynes Sound,BS-7,-124.767,49.483,05/08/2015,14:46,Daylight,Ring VNH,250,0.5,33,61,6.2,,47.21839,0.53226,9.70322,5.21291,24.80412,0,0.96113,0.5158,0.44065,6.19355,0,0,0,0,0.09394,0,0,13.59839,62.58888,0,0,0,0.00619,0,0.79484,4.3871,0,0,0.0129,0,0,0,78.17678,0,0
Northern Strait of Georgia,CPF2,-124.5,49.464,05/08/2015,15:18,Daylight,SCOR VNH,236,0.56,314,325,68.85,233,1.08212,20.21218,0,0,46.08827,0,0,0,0.13246,0,7.3085,0,0,5.252,0.0145,0.8947,0,0.83263,2.24336,0,0,0,0.00223,0.15977,0,2.05897,0,0,0,0,0,0,0.16267,0,0
Central Strait of Georgia,CPF1,-124.082,49.367,05/08/2015,17:38,Daylight,SCOR VNH,236,0.56,235,245,49.35,235,3.94995,18.98991,0,0,48.15976,0,0.09544,0.02432,0.12969,0,2.19777,0.02334,0,6.74367,0.07418,3.91489,0,2.13171,3.53961,0,0,0,0.01712,0.11145,0,4.02472,0,0,0.01418,0,0,0,0.03502,0,0
Northern Strait of Georgia,IS-4,-124.155,49.575,06/08/2015,10:31,Daylight,Ring VNH,250,0.5,150,418,22.28,,0.44152,9.55188,0.14363,0,21.4814,0,0,0,0,0,0.38151,0,0,0.85278,0.03921,1.79874,0,2.22083,1.35538,0,0,0,0.00948,0,0.00373,4.78546,0,0,0,0,0,0,0.33681,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,06/08/2015,12:07,Daylight,Ring VNH,250,0.5,150,303,22.58,,0.51108,5.74881,0.42516,0,19.15137,0,0,0,0,0,4.12312,0,0,0.90345,0.04053,1.83684,0,2.17944,1.47989,0,0.155,0.02381,0.0068,0,0.00737,3.33393,0,0,0.031,0,0,0,0.3132,0,0
Gulf Islands,GI-01,-123.343,48.764,06/08/2015,12:39,Daylight,SCOR VNH,236,0.56,54,66,13.18,237,4.79059,8.93384,38.26404,0.14568,19.12934,0,0.37178,0.87778,0.1214,23.52807,0.16025,0,0.01457,0.97117,0.26513,0.61062,0,0.91047,0.04476,0,0.19059,0.65263,0.19229,0,0.55551,0.82549,0,0,0.0531,0,0,0,12.33384,0,0.10877
Gulf Islands,SC-04,-123.414,48.725,06/08/2015,13:29,Daylight,SCOR VNH,236,0.56,75,85,16.85,239,20.37839,3.64937,59.55609,0.15193,45.43011,0.01574,0.99489,3.92832,1.0953,0.17211,0.2209,0,0.56973,0,0.19751,1.75905,0,2.21697,0.17507,0,2.1251,0.51048,0.2917,0,0.19751,0,0,0,0.03798,0,0,0,21.42196,0,0.04862
Nearshore-North East,IS-2,-124.083,49.637,06/08/2015,14:07,Daylight,Ring VNH,250,0.5,29,34,5.01,,0.06786,1.14371,1.66068,0.25549,10.89961,0,0,0.23952,0.12575,0,0.20757,0.05749,0,0,0.16607,0.00998,0,5.40758,0.20439,0,2.10778,0.10731,0.01533,0,0.09261,4.34331,0,0,0.01996,0,0,0,44.15809,0,0
Northern Strait of Georgia,IS-4,-124.155,49.575,14/08/2015,9:24,Daylight,Ring VNH,250,0.5,150,417,25.23,,0.51796,16.1969,0.25367,0,24.53013,0,0,0,0,0,4.04281,0.48197,0,1.45858,0.05606,2.21958,0,3.18908,0.45533,0,0,0.04262,0.01826,0,0.09893,8.17756,0,0,0,0,0,0,0.23971,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,14/08/2015,11:08,Daylight,Ring VNH,250,0.5,150,306,24.45,,0.00515,2.50634,0.26176,0,35.72475,0,0,0,0,0,6.68875,0,0,0.7771,0.03063,2.06855,0,0.92106,1.16417,0,0.10274,0.04398,0.00236,0,0.0034,1.92229,0,0,0,0,0,0,0.3488,0,0
Nearshore-North East,IS-2,-124.083,49.637,14/08/2015,12:57,Daylight,Ring VNH,250,0.5,26,27,3.99,,0.3208,1.01654,1.0426,0.1604,8.55489,0,0.14261,0,0.27669,0,0.1163,0,0,0,0.05734,0,0,0,0.40451,0,0,0.94316,0.00481,0,0.07298,0.34085,0,0,0.04511,0,0,0,2.78096,0,0
Northern Strait of Georgia,BS-6,-124.605,49.485,15/08/2015,9:18,Daylight,Ring VNH,250,0.5,58,60,8.27,,0,4.23846,0.38694,0,20.63787,0,0,0.1451,0.26965,0,0,0,0,0.38694,0.04527,0,0,0,0.75816,0,0,0.65006,0.01393,0,0.03018,2.3023,0,0,0.3023,0,0,0,0.59396,0,0
Northern Strait of Georgia,BS-3,-124.667,49.692,15/08/2015,12:17,Daylight,Ring VNH,250,0.5,145,216,17.43,,0.50855,49.54515,0.36718,0,53.17043,0,0.27022,0,0.30385,0,214.95697,0.13219,0,4.13081,0.01909,15.42169,0,6.28342,0.51085,0,0,0,0.00441,0,0.04773,12.01607,0,0,0.01033,0,0,0,0.43328,0,0
Baynes Sound,BS-1,-124.867,49.608,15/08/2015,14:16,Daylight,Ring VNH,250,0.5,36,38,4.19,,108.75417,4.89022,64.91646,9.24105,25.97194,0,0.04535,6.3475,0.50167,9.16468,0,0,0,0,0.01986,0,0,679.81266,6.58568,0,0,2.3095,0.02749,0,1.15169,0,0,0,0.23389,0,0,0,36.35322,0,0
Baynes Sound,BS-7,-124.767,49.483,15/08/2015,15:15,Daylight,Ring VNH,250,0.5,48,54,7.45,,23.36644,2.00268,7.38792,0.7302,31.14576,0,0.29906,1.75249,0.48215,5.15436,0.0043,3.26443,0,0,0.04467,0,0,68.39128,4.75489,0,0,1.58754,0,0,0.67178,0,0,0,0.28187,0,0,0,87.79597,0,0
Tidal Mixed,59,-123.249,48.615,19/08/2015,19:52,Daylight,Bongo VNH,236,0.56,227,235,65.73,2,1.37776,2.84801,36.2988,0,43.57493,0,0.17953,0.60611,3.76978,20.1065,2.35971,0,0,0,0.09114,8.54891,0,1.7794,0,0,0.93668,0.13086,0.05608,0,0.22278,0,0,0,0,0,0,0,6.62102,0,0
Southern Vancouver Island Shelf (Station C),LB08,-125.478,48.42,20/08/2015,10:24,Daylight,Bongo VNH,236,0.56,130,136,32.6,11,0.34356,0.34454,0.68712,0,6.42532,0,0,0,0.3092,0,35.59657,0,0,0.09816,0,9.04735,0,19.91901,1.40761,0,6.85938,0,0.00236,0,0.01276,0.09816,0,0,0.01595,0,0,0.03926,0.13742,17.10921,0
Other,JF2,124.034,48.305,20/08/2015,12:34,Night,Bongo VNH,236,0.56,169,187,55.11,4,0,33.69153,0.55743,0,14.34165,0,0,0.0577,2.92724,0,298.14292,0,0.20686,0,0.00604,19.61227,0,4.32589,0,0,0,0,0,0,0,0,0,0,0.00726,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),P02,-126.006,48.598,20/08/2015,23:08,Night,Bongo VNH,236,0.56,108,118,54.77,21,1.59854,1.10776,7.94596,0,20.60947,0,0.50363,0,0.36808,0,24.41629,0,0,0.46741,0,16.3792,0,3.5105,0.34471,0,1.46766,0.15704,0.01683,0,0.09722,1.19189,0,0,0,0,0,0.37393,6.49698,1.71772,0
Southern Vancouver Island Shelf (Stations B and D),P04,-126.666,48.65,21/08/2015,9:42,Daylight,Bongo VNH,236,0.56,246,1313,62.86,28,0.35379,2.10474,1.14031,0,5.75137,0,0,0.06713,0.04208,0.04613,0.74499,0,0,1.22493,0.00132,9.56233,0,7.08463,1.24721,0,0.01909,0,0.00122,0.01623,0.03971,0.59561,0,0,0.15495,0,0.2525,0,5.25866,3.7671,0
Northern Vancouver Island Offshore,P08,-128.666,48.817,22/08/2015,8:15,Daylight,Bongo VNH,236,0.56,250,2514,88.47,38,0.43694,0.3071,0,0.01085,2.44356,0,0,0,0,0,0.03319,0,0,0.58133,0,3.81942,0,0.59929,0.95355,0,0,0,0,0.10964,0,11.72369,0.03617,0,0.17192,0,0.6994,0,0.15192,0.6574,0
Northern Vancouver Island Offshore,P12,-130.667,48.97,23/08/2015,9:31,Daylight,Bongo VNH,236,0.56,249,3233,51.57,50,0.40216,0.49533,0,0.01241,3.86378,0,0,0,0,0,0.16885,0,0.01489,0.38782,0,5.67353,0,1.10141,0.07679,0,0.06981,0,0,0,0,7.09172,0,0,0.02016,0,0.28489,0,1.22028,0.12643,0
Alaska Basin East,P16,-134.684,49.289,24/08/2015,23:52,Night,Bongo VNH,236,0.56,241,3633,71.17,70,1.3354,0.89297,0,0,4.58049,0,0,0,0.01827,0,5.9863,0.01619,0,0.7194,0,7.22507,0,2.00816,1.82718,0.00141,0,0,0,0,0,5.67744,0,0,0.00028,0,1.19785,0,0.28777,1.81201,0
Alaska Basin East,P20,-138.667,49.568,26/08/2015,8:28,Daylight,Bongo VNH,236,0.56,250,3965,73.74,79,0.28077,0.63873,0,0,2.71116,0,0,0,0,0,0.71565,0.1649,0,0.27123,0,2.71473,0,0.27773,0.11879,0,0,0,0,0,0,4.17386,0,0,0.02441,0,0.42198,0,0.03906,0.01302,0
Alaska Basin East,P26,-145,50.002,28/08/2015,4:42,Night,Bongo VNH,236,0.56,249,4250,70.64,94,0.34152,0.72658,0,0,17.03397,0,0,0,0,0,6.73453,0.68932,0,2.24235,0,7.53794,0,3.7752,0.18449,0,0,0,0,0.13732,0.09234,7.52181,0,0,0,0,3.13766,0,0.07248,0.02718,0
Southern Vancouver Island Shelf (Stations B and D),P04,-126.667,48.651,01/09/2015,10:40,Daylight,Bongo VNH,236,0.56,249,1318,65.13,115,0.15871,1.17642,0.17196,0.00246,3.10227,0,0,0,0.01996,0,0.74566,0,0,0.68787,0,7.38267,0,11.15768,1.17918,0,0.36229,0,0.00029,0.00691,0.01788,2.20261,0,0,0.18885,0,0.20773,0.01965,0.3536,8.50975,0
Southern Vancouver Island Shelf (Station C),E1,-125.065,48.528,04/09/2015,10:23,Daylight,Bongo VNH,236,0.56,110,116,23.45,7,4.05398,9.53731,4.25757,0.08188,9.57626,0,0.33979,0.17995,0,0,3.46065,0,0,0,0,23.3757,0,256.6,2.39898,0,20.44725,0,0.07205,0,0.02838,1.92052,0,0,0.41536,0,0,0,4.58508,107.84477,0
Southern Vancouver Island Shelf (Station C),C1,-125.256,48.479,04/09/2015,13:45,Daylight,Bongo VNH,236,0.56,145,152,30.73,11,0.8164,2.98047,1.24959,0,7.78496,0,0,0.09112,0.32802,0,38.93733,0,0,0.41653,0,8.56701,0,12.14351,1.47296,0,4.66098,0,0.02749,0,0.03249,0,0,0,0.29111,0,0,0.49984,9.62186,6.86756,0
Southern Vancouver Island Shelf (Station C),C3,-125.346,48.391,04/09/2015,16:03,Daylight,Bongo VNH,236,0.56,116,122,26.65,15,0.54754,2.98987,0.9606,0,7.09117,0,0,0.26417,0,0,4.28189,0,0,0.4803,0,7.57194,0,1.50094,1.61741,0,36.90311,0,0.05764,0,0.13737,0,0.24015,0,0,0,0,0.19212,4.03452,34.11332,0
Southern Vancouver Island Shelf (Station C),LB07,-125.372,48.48,04/09/2015,17:38,Daylight,Bongo VNH,236,0.56,150,156,28.99,16,5.95902,9.58061,1.76613,0,23.84777,0,0,0.66665,0.34771,0,117.21779,0,0,0,0.01148,28.24807,0,6.20111,1.28927,0,6.38578,0.14835,0.04769,0,0.04592,0,0,0,0.00621,0,0,0.35323,1.67782,7.28528,0
Southern Vancouver Island Shelf (Station C),LB08,-125.481,48.422,04/09/2015,21:35,Night,Bongo VNH,236,0.56,145,150,30.86,22,1.22773,0.98302,0.82955,0,10.69088,0,0,0,0,1.50356,154.1216,0,0,0.41478,0,20.57084,0,25.92353,4.97732,0,6.40415,0,0.04728,0,0.0604,0,0,0,0.31432,0,0,0.49773,0.95399,29.48023,0
Southern Vancouver Island Offshore,A4,-126.674,48.245,05/09/2015,18:58,Daylight,Bongo VNH,236,0.56,249,2508,49.13,34,0.34911,0.32647,0.03664,0.00326,2.76825,0,0.2876,0.0977,0,0,1.27972,0,0,0.06513,0,4.67591,0,8.48076,0.61045,0,0.29766,0.01094,0,0,0.02202,4.52562,0,0,0,0,0.17352,0.02605,0.04559,1.20497,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.232,48.431,06/09/2015,19:14,Daylight,Bongo VNH,236,0.56,250,632,53.94,39,0.66243,2.64461,0.17798,0,3.31101,0,0.26196,0.13348,0,0,0.06789,0,0,0.71191,0,2.81171,0,1.7219,0.19362,0,0.02225,0.03986,0,0,0.01388,2.25969,0,0,0.00167,0,0.15662,0.04746,0.04153,2.57101,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.065,48.378,06/09/2015,20:46,Daylight,Bongo VNH,236,0.56,250,345,50.93,41,0.09527,3.11176,0.41233,0,3.35396,0,0.18496,0.16493,1.20577,0,7.43437,0.11938,0.09935,0.28274,0,1.52256,0,0.35411,0.42286,0.00333,0.29452,0,0.00057,0,0.0147,0.04434,0,0,0.50265,0.0245,0.31975,0.01257,0,0.08011,0
Southern Vancouver Island Shelf (Stations B and D),B6,-125.9,48.608,07/09/2015,0:19,Night,Bongo VNH,236,0.56,87,92,18.74,47,1.43436,0.46105,0.68303,0,22.23882,0,0,0,0,0,13.65721,0,0,0,0,21.30886,0,84.61047,0,0,2.32615,0,0.02869,0,0.08879,0,0,0,0.38954,0,0,1.09285,4.508,33.84418,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.791,48.666,07/09/2015,2:19,Night,Bongo VNH,236,0.56,52,63,16.1,49,16.44125,1.42795,0.63602,0,45.52857,0,0,0.17391,0,0,16.39354,0,0,0,0.06201,59.76249,0,241.01337,21.40224,0,4.9928,0,0.39116,0,0.28939,0.97019,0,0,0.70186,0,0,0.63602,16.53664,110.23106,0
